,id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,id,business_id,category
241,67D8fbXNN0MULZGmpzU48w,WSS,Sunrise,4440 E Charleston Blvd,Las Vegas,NV,89104,36.1593,-115.079,2.5,8,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
242,67G6xvyXJQUtjnaKirQANw,Broadstone Talavera,Westside,2251 South Fort Apache Rd,Las Vegas,NV,89117,36.1488,-115.3,3.5,45,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
243,67gVfnWZB8oY_TqRW5Vfug,Lawn Demolition by Landmarc,,1731 N Rancho Dr,Las Vegas,NV,89106,36.1915,-115.189,3.5,3,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
244,67hxU1gcm2QCJDwi2GJFxQ,Bonanza Gift Shop,The Strip,2440 Las Vegas Blvd S,Las Vegas,NV,89104,36.1442,-115.157,3.0,168,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
245,67mSkPq65PwprQx71DBETQ,Dental Nation,Eastside,3255 S Eastern Ave,Las Vegas,NV,89169,36.1306,-115.119,4.5,15,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
246,67OIG-1s4IAXb-YXNk6ZJg,Charlie's Las Vegas,,"5012 Arville St, Ste 4",Las Vegas,NV,89118,36.0986,-115.199,3.0,61,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
247,67Pixsv_TFvKt23W3udWEw,Shirin Lieberman - Luxe Estates & Lifestyles,Westside,"7448 W Sahara Ave, Ste 106",Las Vegas,NV,89117,36.1453,-115.255,4.0,5,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
248,67s2rTBZthHp8_M9bnGSxA,Soul D'licious Seasonings,Westside,"1725 S Rainbow Blvd, Ste 21",Las Vegas,NV,89146,36.1526,-115.244,5.0,7,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
249,67vd6OOsPNTTkRo4-zB2ug,Terry Akers DC,Northwest,6800 W Cheyenne Ave,Las Vegas,NV,89108,36.2187,-115.243,4.5,4,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
250,67XSUoXRC4XHk7kYccp1Ig,The Paseo Walking Path,Southwest,10950 Southern Highlands Pkwy,Las Vegas,NV,89141,35.9912,-115.2,4.5,10,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
251,67__d4hCRV47mNrMJabo5w,Focus Plumbing,Downtown,"1220 S Commerce St, Ste 120",Las Vegas,NV,89102,36.1572,-115.156,4.5,26,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
252,68dFT3p8wWA6jR_zbIEIDQ,Doodad Magic,Summerlin,,Las Vegas,NV,89128,36.1894,-115.273,5.0,24,1,68,Gu-xs3NIQTj3Mj2xYoN2aw,Food
253,68jn0s0snbO5dhasLaVvDw,Flock & Fowl,The Strip,380 W Sahara Ave,Las Vegas,NV,89102,36.1443,-115.163,4.5,385,1,68,Gu-xs3NIQTj3Mj2xYoN2aw,Food
254,68MErw5ihghfLJY7ouxetg,Taratuta Beata A MD,,"3150 N Tenaya Way, Ste 690",Las Vegas,NV,89128,36.2168,-115.25,3.5,3,1,68,Gu-xs3NIQTj3Mj2xYoN2aw,Food
255,68O4uYCd0YToLOLqHTBSZQ,Jeff Civillico: Comedy In Action,The Strip,3655 Las Vegas Blvd,Las Vegas,NV,89109,36.1128,-115.172,5.0,164,1,68,Gu-xs3NIQTj3Mj2xYoN2aw,Food
256,68q7zzEFee2k6XhSsYg_lg,Hair Art Studios,,"1275 W Warm Springs Rd, Ste 120",Henderson,NV,89014,36.0555,-115.041,4.0,5,0,68,Gu-xs3NIQTj3Mj2xYoN2aw,Food
257,68vGFIH94olrtPi1kAEYVw,Gordie Brown,The Strip,3667 S Las Vegas Blvd,Las Vegas,NV,89109,36.1097,-115.17,4.0,118,1,68,Gu-xs3NIQTj3Mj2xYoN2aw,Food
258,68wkBfb3xc3bzRI45msv8A,Chade Nehring - State Farm Insurance Agent,Spring Valley,"4735 S Durango Dr, Ste 110",Las Vegas,NV,89147,36.1033,-115.28,4.5,22,1,68,Gu-xs3NIQTj3Mj2xYoN2aw,Food
259,68_nIoStgS3XUoZiW6doAg,Ernie's High Adventure Pub & Deli,,65 S Stephanie S,Henderson,NV,89012,36.0273,-115.047,4.0,5,0,68,Gu-xs3NIQTj3Mj2xYoN2aw,Food
260,698nukvxe7mq2Fra5vDikQ,Rise & Shine a Steak & Egg Place,Spring Valley,9827 W Flamingo Rd,Las Vegas,NV,89147,36.1143,-115.306,4.0,617,1,698,kyXEnWKQGWSThY6EcjORuw,Restaurants
261,69EwDvvZQeNZLmlt2qDRCA,Redemption Tattoo Family,Eastside,"4080 Paradise Rd, Unit 20",Las Vegas,NV,89169,36.1152,-115.153,5.0,19,0,69,Gu-xs3NIQTj3Mj2xYoN2aw,Bakeries
262,69SHzcXpZCuLwCG1X4l4_Q,Fountains Brunch,The Strip,"Bellagio Las Vegas, 3600 Las Vegas Blvd",Las Vegas,NV,89109,36.1141,-115.173,4.5,7,0,69,Gu-xs3NIQTj3Mj2xYoN2aw,Bakeries
263,69snoDreEoaYtlwOQUzSbg,Rock-A-Do Hair Studio,,4040 W Craig Rd,North Las Vegas,NV,89032,36.24,-115.195,5.0,46,1,69,Gu-xs3NIQTj3Mj2xYoN2aw,Bakeries
264,69xvZkklyUBHKnXGun34lA,Bee Wise Pest Control,Westside,"9030 W Sahara Ave, Ste 405",Las Vegas,NV,89117,36.1447,-115.297,5.0,30,1,69,Gu-xs3NIQTj3Mj2xYoN2aw,Bakeries
265,69ZM3r_9vnuU-jO4V4XXfQ,Sunglass Hut,,"1300 W Sunset Rd, Ste K4",Henderson,NV,89014,36.0673,-115.042,4.0,6,1,69,Gu-xs3NIQTj3Mj2xYoN2aw,Bakeries
266,6e3GGt32bGFFoWkJ7KJc_g,Sherwin-Williams Paint Store,Westside,4237 W Sahara Ave,Las Vegas,NV,89102,36.144,-115.198,5.0,5,1,6000,OhJk1dEcC6DY47gqFDsOwg,Nightlife
267,6e3pkuojho0w1R3WkgwUJg,National Jewelry Center,,3021 Business Ln,Las Vegas,NV,89103,36.1092,-115.182,4.5,23,1,6000,OhJk1dEcC6DY47gqFDsOwg,Nightlife
268,707ST4xhNavXNvZtEL-RgQ,Windy City Beefs 'N Dogs,Westside,7006 W Charleston Blvd,Las Vegas,NV,89145,36.1596,-115.252,3.5,9,0,707,M3uV9Y3EDSpy9d4YwyNSAQ,Restaurants
269,7088fJUmZpxsLOneIAeeqg,Finish Line,Westside,"4300 Meadows Ln, Ste 107",Las Vegas,NV,89107,36.1723,-115.196,3.5,5,1,7088,Rv1IiQaIIDunqzS8dSvHCw,Thai
270,70liL-zJ0D3Fv3wwzfHxWQ,Rachel Elizabeth Photography,,540 W Horizon Ridge Pkwy,Henderson,NV,89012,44.3112,-71.7805,5.0,7,1,70,Gu-xs3NIQTj3Mj2xYoN2aw,Restaurants
271,70MVDnc3etk9RKC4AUtIrg,iPhix SmartPhone and Computer Repair,South Summerlin,"3370 S Hualapai Way, Ste 145",Las Vegas,NV,89117,36.1284,-115.315,4.5,61,1,70,Gu-xs3NIQTj3Mj2xYoN2aw,Restaurants
272,70WjV89Z3DgsZvGDMYQf0g,Two Heads Studios Caricature Entertainment,Southwest,,Las Vegas,NV,89139,36.0402,-115.224,5.0,10,1,70,Gu-xs3NIQTj3Mj2xYoN2aw,Restaurants
273,714Uc3w5ant5sUrLYXetfw,Tiffany's Boutique,,"4401 E Sunset Rd, Ste 10",Henderson,NV,89014,36.0705,-115.077,3.5,3,0,714,1cLXGXThDYZ5WK_KpBLtkw,Bakeries
274,71aOEuRuypjW4tqmTr4A3g,Dollar Rent A Car,The Strip,3799 S Las Vegas Blvd,Las Vegas,NV,89119,36.1034,-115.169,1.5,8,0,71,lHYiCS-y8AFjUitv6MGpxg,Food
275,71bwX-tbmq4su8H7Q9oLOQ,PT's,South Summerlin,3770 S Hualapai Way,Las Vegas,NV,89147,36.1213,-115.314,3.5,54,1,71,lHYiCS-y8AFjUitv6MGpxg,Food
276,71Ei77xwmYoHlZDbPfezYQ,The Gypsy Mobile Minister,Centennial,,Las Vegas,NV,89149,36.2684,-115.296,5.0,6,1,71,lHYiCS-y8AFjUitv6MGpxg,Food
277,71iOVsVTx9hwePTZj8qmPA,DaMoa Home Shopping / K-POP,Chinatown,"6850 W Spring Mountain, Unit U2",Las Vegas,NV,89146,36.1272,-115.241,4.0,8,1,71,lHYiCS-y8AFjUitv6MGpxg,Food
278,71tM_a0ac04ZOsO2KzkI2A,Wall To Wall Carpet Cleaning,,,Henderson,NV,89052,35.9526,-115.023,4.0,19,1,71,lHYiCS-y8AFjUitv6MGpxg,Food
279,72D99mxvVcg4kOzNjjUWtg,Salute Lounge,The Strip,3325 Las Vegas Blvd S,Las Vegas,NV,89136,36.1242,-115.168,3.5,13,1,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
280,72DgAs37gJTuVHAes6XyCA,The Palette,,2416 Mountain Rail Dr,North Las Vegas,NV,89084,36.2808,-115.176,5.0,29,1,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
281,72f1WS8VT0ueZED7tu-QCw,Desert Adventures,,1647A Nevada Hwy,Boulder City,NV,89005,35.9682,-114.858,4.5,69,1,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
282,72fGHajvCEIsKkNPI0Dbfw,New York Nails,Westside,"1105 S Rainbow Blvd, Ste 103",Las Vegas,NV,89146,36.1367,-115.229,3.5,15,1,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
283,72HxE_cBs8mQC2ONF22G0g,Target Pharmacy,Southwest,4100 Blue Diamond Rd,Las Vegas,NV,89139,36.0408,-115.195,5.0,4,1,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
284,72LIW8U_EfytHYdGHGqPtw,Fowler Electric,Southwest,,Las Vegas,NV,89139,36.0402,-115.224,5.0,3,1,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
285,72Lw4m4viaiorocm4w68PQ,Oreck Factory Showroom,,2021 N Rainbow Blvd,Las Vegas,NV,89108,36.1986,-115.243,2.5,3,0,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
286,72nExGCaN2zbznwqmgykXw,T-Mobile,,"410 Marks St, Ste 140",Henderson,NV,89014,36.0568,-115.037,3.0,20,1,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
287,72oMUyOEaoxl_mepI3mXZw,Sky Dental,Centennial,"6420 Sky Pointe Dr, Ste 170",Las Vegas,NV,89131,36.2792,-115.262,5.0,8,1,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
288,72Sl6a9FEw2On7D4a4255w,Skin Sensations,Anthem,"Diamond Summit Plaza, 2986 St Rose Pkwy",Henderson,NV,89052,36.0057,-115.118,4.5,12,0,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
289,72XM-9_hylkADY9P-0f2RQ,Food-4 Less,Southeast,8180 S Las Vegas Blvd,Las Vegas,NV,89123,36.0402,-115.171,3.5,24,0,72,lHYiCS-y8AFjUitv6MGpxg,Coffee & Tea
290,7e3PZzUpG5FYOTGt3O3ePA,Waverly's Steak House,,2121 E Craig Rd,North Las Vegas,NV,89030,36.2385,-115.119,4.0,79,1,7000,VEcI0bURmJtf0B9UPSEMDA,Restaurants
291,80J9QfTbDYBk88rhd826dA,BMW Only,,"5115 Dean Martin Dr, Ste C301",Las Vegas,NV,89118,36.0966,-115.182,5.0,87,1,80,PMH4oUa-bWELKogdtkWewg,Sports Clubs
292,80Lkm305ZOkQdMEIvOy_lw,TAP Sports Bar,The Strip,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.1013,-115.171,3.5,335,1,80,PMH4oUa-bWELKogdtkWewg,Sports Clubs
293,80UAilM6KKXqJCLAhRaLXA,Hypnotic Salon & Spa,Southeast,"3460 E Sunset Rd, Ste I",Las Vegas,NV,89120,36.0723,-115.099,4.0,12,0,80,PMH4oUa-bWELKogdtkWewg,Sports Clubs
294,80VIjeI8MW00hhRRpyJT0w,"Shanker Dixit, MD - Neurology Center of Las Vegas",,2440 Professional Ct,Las Vegas,NV,89128,36.2043,-115.255,1.5,17,1,80,PMH4oUa-bWELKogdtkWewg,Sports Clubs
295,80wYgfv6sDNQlbJ7NbovGg,WHASN Northwest,,7160 Smoke Ranch Rd,Las Vegas,NV,89128,36.2037,-115.248,3.0,26,1,80,PMH4oUa-bWELKogdtkWewg,Sports Clubs
296,8183nOMKuGg_zgcsUdCY_g,Intelligent Technical Solutions,Westside,"3330 W Desert Inn Rd, Ste B",Las Vegas,NV,89102,36.1307,-115.185,5.0,3,1,8183,qLO9ES3-mKJrodFO1mzgOg,Tex-Mex
297,824TPhxyn64v1__rmjxttA,Lolo Fuzion,Downtown,,Las Vegas,NV,,36.1699,-115.14,2.5,3,1,824,Qv0OEziLJwyAqcgtrTsA4w,Sandwiches
298,84Afv7WdD0RZ4nTK2W5KXA,Allstate Insurance: William Duran,Northwest,"6731 W Alexander Rd, Ste 106",Las Vegas,NV,89108,36.2326,-115.243,3.5,5,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
299,84bDuMJsE0tmgpk1aU27KA,Body Mind & Soul Center,Northwest,"5081 N Rainbow Blvd, Ste 105",Las Vegas,NV,89130,36.2545,-115.243,5.0,3,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
300,84D3me3nDXXWDBzT0qcbbA,Roadrunner Saloon,,2430 E Pebble Rd,Henderson,NV,89074,36.0397,-115.076,3.0,44,0,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
301,84D7t2d3PNFWr4kCZbQb4g,Bonita's Beauty Bar,Northwest,,Las Vegas,NV,89129,36.2331,-115.272,5.0,3,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
302,84DjKzaR26vphu9fNI9nKg,Sierra Gold,,1341 W Warm Springs Rd,Henderson,NV,89014,36.0557,-115.043,3.0,81,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
303,84hjql_FvHAmniUMovDuEA,Las Vegas Auto Insurance,,1953 N Decatur Blvd,Las Vegas,NV,89108,36.1948,-115.206,4.5,9,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
304,84k_DLsR7T4q5HV5SI3VbQ,Fantastic Sams,Anthem,2654 W Horizon Ridge Pkwy,Henderson,NV,89052,36.0015,-115.104,3.0,22,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
305,84OaY6g32C6PiRXXd3suuw,ARCO ampm,Spring Valley,7262 S Fort Apache Rd,Las Vegas,NV,89178,36.056,-115.297,2.0,26,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
306,84Q5VfaWioe7lwcZmi3CNw,ANLV Cab Company,,5010 S Valley View Blvd,Las Vegas,NV,89103,36.0985,-115.189,2.0,13,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
307,84wisPoQCMx8jIY5hF5ALw,Hertz Rent A Car,Downtown,1815 E Sahara Ave,Las Vegas,NV,89104,36.1439,-115.127,1.5,11,1,84,VSGcuYDV3q-AAZ9ZPq4fBQ,Bars
308,85A_T5D5S-yK-mE7QbKRaw,D & R Balloons,,,Las Vegas,NV,89101,36.1697,-115.124,2.5,3,0,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
309,85gYSNxRpFIbQ3JVcudsVw,Pizza Hut,,4870 Boulder Hwy,Las Vegas,NV,89121,36.1154,-115.068,2.5,21,1,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
310,85Hmd7hrMr7-nnWVYYXCQQ,Cvs Pharmacy,The Strip,"2700 S Las Vegas Blvd, Ste 100",Las Vegas,NV,89109,36.1389,-115.162,2.5,7,0,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
311,85kGE-lS_psgvf-8wQffsA,Baldwin Distinctive Dentistry,Northwest,"8670 W Cheyenne Ave, Ste 205",Las Vegas,NV,89129,36.2187,-115.284,5.0,38,1,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
312,85KnjZ8AXc1YRv0qb1VTDA,Sedation Dental Center of Las Vegas,,4090 N MLK Blvd,Las Vegas,NV,89032,36.2336,-115.161,3.5,3,0,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
313,85NJYsnJt076Nd0KwsIibg,"Michelle M Lewis, DO",,1701 N Green Valley Pkwy,Henderson,NV,89074,36.0363,-115.086,3.5,56,1,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
314,85qgQW9Ur6f58rOUjiHltA,Dignity Health Medical Group - Southwest,Southwest,8205 W Warm Springs Rd,Las Vegas,NV,89113,36.0548,-115.271,3.0,32,1,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
315,85VsT6NwmbnN1zd_U47TzA,Starbucks,The Strip,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.1017,-115.172,2.5,32,1,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
316,85_UE8pg0tw8T7-RKmKIgA,Knight Performance,,4275 W Reno Ave,Las Vegas,NV,89118,36.0969,-115.197,5.0,5,0,85,VSGcuYDV3q-AAZ9ZPq4fBQ,Sports Bars
317,861j9brt9NPDNOoC5Z-7jQ,Bank of America,,10 E Horizon Ridge Pkwy,Henderson,NV,89002,36.0104,-114.991,2.5,12,1,861,aD4qhONCE5catMdQC4sqwg,Pizza
318,86FiE2uRbyBxfSBITONePw,Blondies Bail Bonds,,9580 S Maryland Pkwy,Las Vegas,NV,89183,36.175,-115.136,5.0,3,1,86,VSGcuYDV3q-AAZ9ZPq4fBQ,Nightlife
319,86IjhsgGwc3fUbq8Y_crWw,Paws-A-Tive Dog Training,Southwest,8700 Dean Martin,Las Vegas,NV,89139,36.0394,-115.183,5.0,14,1,86,VSGcuYDV3q-AAZ9ZPq4fBQ,Nightlife
320,86lO1YKYinjazToO1HBuQA,Wells Fargo Bank,Anthem,2658 W Horizon Ridge Pkwy,Henderson,NV,89052,36.0004,-115.104,4.5,11,1,86,VSGcuYDV3q-AAZ9ZPq4fBQ,Nightlife
321,86stmK3Vm2f5W6PdyvuLrQ,Applebee's Neighborhood Grill & Bar,Westside,8730 W Charleston Blvd,Las Vegas,NV,89117,36.1596,-115.286,2.5,85,0,86,VSGcuYDV3q-AAZ9ZPq4fBQ,Nightlife
322,86va6K-wkZGs9REguxgA_w,The Law Office of Frank J Toti Esq,Westside,"6900 Westcliff Dr, Ste 500",Las Vegas,NV,89145,36.1744,-115.247,2.5,3,1,86,VSGcuYDV3q-AAZ9ZPq4fBQ,Nightlife
323,86wtLylJ9fbVuXRy5WU3Zw,Vegan Bites,,"8876 S Eastern Ave, Ste 101",Las Vegas,NV,89123,36.029,-115.115,4.5,128,1,86,VSGcuYDV3q-AAZ9ZPq4fBQ,Nightlife
324,86xm0Q8iX5ZjODWMkvwnxA,Popeyes Louisiana Kitchen,The Strip,"3717 S Las Vegas Blvd, Ste 206A",Las Vegas,NV,89109,36.1088,-115.172,2.5,19,1,86,VSGcuYDV3q-AAZ9ZPq4fBQ,Nightlife
325,8704fzyd_zASVqjzTLEfsQ,Las Vegas Paper Doll,Downtown,231 W Charleston Blvd,Las Vegas,NV,89102,36.1583,-115.158,5.0,5,0,8704,4A4kP972gXDxBQTU4nmyEw,Vegetarian
326,87bozyZ6vtlEDy33Ek_fZw,Grandma Daisy's,,530 Nevada Way,Boulder City,NV,89005,35.9776,-114.838,4.0,72,1,87,1K4qrnfyzKzGgJPBEcJaNQ,Tiki Bars
327,87dH0fqGtd_3TASogmASGA,U.S. Bank,University,University Of Nevada - Las Vegas,Las Vegas,NV,89154,36.1059,-115.139,5.0,3,1,87,1K4qrnfyzKzGgJPBEcJaNQ,Tiki Bars
328,87FfZ-TqyxRjnRnSU8YW6A,Las Vegas Soccer Store,Downtown,1907 E Charleston Blvd,Las Vegas,NV,89104,36.159,-115.123,4.5,8,1,87,1K4qrnfyzKzGgJPBEcJaNQ,Tiki Bars
329,87j14nON0RPB9DSkcWsF7g,Panera Bread,,605 Mall Ring Cir,Henderson,NV,89014,36.0647,-115.039,3.0,144,1,87,1K4qrnfyzKzGgJPBEcJaNQ,Tiki Bars
330,87m3KWcL_Ipc_IiX1cL1zA,University of Phoenix-Las Vegas,Spring Valley,9625 W Saddle Ave,Las Vegas,NV,89147,36.1163,-115.302,2.5,3,1,87,1K4qrnfyzKzGgJPBEcJaNQ,Tiki Bars
331,87YsVbCN_kfzheY79Fzjkg,Pastry Palace,Westside,4523 W Sahara Ave,Las Vegas,NV,89102,36.1436,-115.202,4.0,177,1,87,1K4qrnfyzKzGgJPBEcJaNQ,Tiki Bars
332,87_5-v1dVP77vyH9ugW1xg,Primack Team Property Management,Anthem,"3185 St Rose Pkwy, Ste 100",Henderson,NV,89052,35.9946,-115.12,4.0,5,1,87,1K4qrnfyzKzGgJPBEcJaNQ,Tiki Bars
333,88hHk5Ph4C_sAc5SWYJwlQ,Dream Car Rentals,Southeast,5050 Paradise Rd,Las Vegas,NV,89119,36.0989,-115.149,2.0,21,1,88,1K4qrnfyzKzGgJPBEcJaNQ,Nightlife
334,88qRIXScLQWn1ecabs4PDQ,Custom Cycle Rescue,,,Las Vegas,NV,89135,36.11,-115.367,5.0,4,1,88,1K4qrnfyzKzGgJPBEcJaNQ,Nightlife
335,88trG6dzvbgjVPEUzwTu8A,Pump It Up of Las Vegas,,"3200 W Sunset Rd, Ste 100",Las Vegas,NV,89119,36.0719,-115.184,4.0,79,1,88,1K4qrnfyzKzGgJPBEcJaNQ,Nightlife
336,88vF_9_X9dJwZ7w-hwtMow,Lucky Streak at LAS,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.084,-115.154,3.0,36,1,88,1K4qrnfyzKzGgJPBEcJaNQ,Nightlife
337,892lK6d1Dm5ikKJ1t5v_Vw,Nevada Orthopedic & Spine Center,,"1505 Wigwam Pkwy, Ste 330",Henderson,NV,89074,36.0333,-115.049,2.5,54,1,892,kpM-NegY__31O-XMEEesdg,Sports Wear
338,892U_SGiBR8UODoxczxvIA,High Class Hookah Shop,Westside,"2400 S Jones Blvd, Ste 15",Las Vegas,NV,89146,36.1455,-115.224,5.0,66,1,892,kpM-NegY__31O-XMEEesdg,Sports Wear
339,89gr564KWwUQBVW-faLe_w,Vegas Gold & Jeweler,The Strip,"3049 S Las Vegas Blvd, Ste 10N",Las Vegas,NV,89109,36.1317,-115.164,4.5,11,0,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
340,89JOFyRj5uFdK6DvIRfd5g,Sourdough Escape,Anthem,"2530 St Rose Pkwy, Ste 100",Henderson,NV,89074,36.0181,-115.101,4.0,18,0,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
341,89LgXRn4lwFy7DQf6j_4Qw,Tbm Electric,Anthem,2371 Flute Ave,Henderson,NV,89052,35.9766,-115.092,5.0,3,1,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
342,89mRh-a5opfulKY70RW6zA,TNT Pawn,Westside,7960 W Sahara Ave,Las Vegas,NV,89117,36.1441,-115.265,4.5,13,1,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
343,89Nhx37ddA8isjGnOQaGVw,Las Palmas Mariachi Restaurant,Downtown,953 E Sahara Ave,Las Vegas,NV,89104,36.1437,-115.142,3.0,25,0,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
344,89vnUXTH9w5uWIrAywdtEA,Little Smiles Pediatric Dentistry,Spring Valley,"6169 S Rainbow Blvd, Ste 100",Las Vegas,NV,89118,36.0765,-115.244,3.5,34,1,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
345,89XlgdQKI4A29MV1-YQBPw,Paseo Vista Park,Anthem,2505 Paseo Verde Pkwy,Henderson,NV,89052,36.0196,-115.097,4.5,21,1,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
346,89ZtS4I5ev5SCidl6A1lIg,"Cynthia Payne, OD",Westside,"1225 S Ft Apache Rd, Ste 145, Trendsetter Eyewear",Las Vegas,NV,89117,36.1572,-115.292,4.0,22,1,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
347,89_-iacfxHnUthGgdhcCkQ,Hertz,Eastside,2121 E Sahara Ave,Las Vegas,NV,89104,36.1425,-115.122,1.0,3,0,89,1K4qrnfyzKzGgJPBEcJaNQ,Mexican
348,909BaH47M7FfjbFniClm6Q,Little Caesars,,"5515 Camino Al Norte, Ste 109",North Las Vegas,NV,89031,36.26,-115.155,2.0,43,1,909,N_W4JlpCw02VPSf5Mrxwqg,Coffee & Tea
349,90AbSkIrgfcsqeh2Hefa_Q,Custom Tan and Spa,Northwest,"7135 W Ann Rd, Ste 110",Las Vegas,NV,89130,36.2618,-115.249,4.5,32,1,90,1K4qrnfyzKzGgJPBEcJaNQ,Restaurants
350,90D27MDIDxRaVBIfZtWtFw,Sahara Medical Institute,Westside,"5781 W Sahara Ave, Ste 500",Las Vegas,NV,89146,36.1435,-115.22,4.0,5,1,90,1K4qrnfyzKzGgJPBEcJaNQ,Restaurants
351,90EvD67k4XMAiDMTw4ypDw,Custom Customs,,249 Elliott Rd,Henderson,NV,89011,36.0667,-115.016,5.0,3,1,90,1K4qrnfyzKzGgJPBEcJaNQ,Restaurants
352,90h1bowwVRAnXJjGHz8MmA,Uceda School,Eastside,"2785 E Desert Inn Rd, Ste 100",Las Vegas,NV,89121,36.1298,-115.115,4.0,4,1,90,1K4qrnfyzKzGgJPBEcJaNQ,Restaurants
353,90h8U2dFi7hjgk5TruxNEg,Proficient Patios & Backyard Designs,Westside,3310 S Valley View Blvd,Las Vegas,NV,89102,36.1295,-115.19,3.0,54,1,90,1K4qrnfyzKzGgJPBEcJaNQ,Restaurants
354,91-IY4opkhD8JtuDxv41Fg,LA Boxing,Anthem,"10740 S Eastern Ave, Ste 150",Henderson,NV,89052,35.9971,-115.101,4.0,12,0,91,1K4qrnfyzKzGgJPBEcJaNQ,Bars
355,91IRPAoblGpw-F-M_RDlKw,Chase Bank,,"6430 W Lake Mead Blvd, Ste 110",Las Vegas,NV,89108,36.1964,-115.235,3.0,8,1,91,1K4qrnfyzKzGgJPBEcJaNQ,Bars
356,91JwvxaCYhLWnAOWp_AmeQ,Popeyes Lousiana Kitchen,The Strip,3850 Las Vegas Blvd S,Las Vegas,NV,89109,36.0987,-115.176,2.5,34,1,91,1K4qrnfyzKzGgJPBEcJaNQ,Bars
357,91PMf4YGWbhruBGOrAel4g,Desert Valley Pediatrics,Summerlin,"10105 Banburry Cross Dr, Ste 370",Las Vegas,NV,89144,36.1808,-115.315,2.5,51,1,91,1K4qrnfyzKzGgJPBEcJaNQ,Bars
358,91q9OoGL7iRaIuvc1gbc9A,A+ Foot Spa,Spring Valley,"5255 S Decatur Blvd, Ste 109",Las Vegas,NV,89118,36.0944,-115.208,2.5,14,1,91,1K4qrnfyzKzGgJPBEcJaNQ,Bars
359,91QARFSeS6hkTSM91CIMOw,Deja Vu Showgirls,,3247 Industrial Rd,Las Vegas,NV,89109,36.1435,-115.165,3.0,59,1,91,1K4qrnfyzKzGgJPBEcJaNQ,Bars
360,91qo90Od0VAT_S6wr487EQ,Pandora,The Strip,3570 Las Vegas Blvd S,Las Vegas,NV,89109,36.1162,-115.175,3.0,4,1,91,1K4qrnfyzKzGgJPBEcJaNQ,Bars
361,91QvXL1NJvs_rZcTiN-D7Q,Pressed Juicery,The Strip,"3200 Las Vegas Blvd, Ste 8503",Las Vegas,NV,89109,36.1272,-115.172,4.5,3,0,91,1K4qrnfyzKzGgJPBEcJaNQ,Bars
